user_id,item_id,recommend,posted_year,sentiment_score,sentiment_analysis
76561198067835501,218620,True,2015.0,0.9382,2
76561198067835501,730,True,2015.0,0.5574,2
Refrayhack,730,True,2015.0,0.831,2
Godlike_Hobbit,240,True,2014.0,0.0,1
shannandoughtycsgo,730,True,2015.0,0.891,2
GoggerDoggles,238170,False,2014.0,-0.4215,0
goi17,107410,True,,0.0,1
goi17,11280,True,,0.8661,2
goi17,222880,True,,-0.5574,0
goi17,226700,False,,0.0,1
goi17,570,True,2015.0,-0.5632,0
goi17,12210,True,2014.0,-0.296,0
MrEpicz,265930,True,2014.0,0.5473,2
MrEpicz,433340,True,,0.8268,2
MrEpicz,285920,False,2015.0,0.0,1
76561198065768313,292030,True,,0.6696,2
AndrewSiqueira,230410,True,,0.0,1
prayutzaa,218620,True,2015.0,0.0,1
goldghost,218620,False,2015.0,0.6037,2
borntoeatcake,107410,True,2015.0,0.25,2
borntoeatcake,252950,True,,0.0516,2
borntoeatcake,24010,True,,0.4341,2
borntoeatcake,225540,False,,0.0,1
borntoeatcake,263280,True,,0.0,1
borntoeatcake,730,False,,0.0,1
76561198073125241,238960,True,2014.0,0.8091,2
76561198073125241,440,True,2015.0,0.4575,2
76561197971744536,301520,False,2015.0,-0.9265,0
cooldownxddd,48700,True,2015.0,0.87,2
cooldownxddd,261640,True,2015.0,0.945,2
cooldownxddd,20510,True,2015.0,0.6044,2
cooldownxddd,440,True,2015.0,0.9408,2
76561198091173609,99900,True,2014.0,0.8957,2
goldenkoi,417860,True,2015.0,0.8689,2
kiiro123,7670,True,2013.0,0.954,2
kiiro123,203160,True,2013.0,0.7935,2
76561198075915471,8930,True,2015.0,0.3876,2
Goldenwolf902,212680,True,,0.9491,2
Golden_Flame0,8930,True,2014.0,0.9186,2
Golden_Flame0,278460,True,2014.0,0.8402,2
76561198056260701,243470,False,2014.0,-0.2584,0
GoldiLoks,241600,True,2013.0,0.9629,2
76561198023147569,377160,True,,0.0,1
76561198023147569,41700,True,2014.0,0.7494,2
gominhagomes,271590,True,2015.0,0.0,1
gominhagomes,273350,False,2015.0,0.0,1
sireatalot,269210,True,2014.0,0.8742,2
sireatalot,730,True,2014.0,0.891,2
sireatalot,8190,True,2013.0,0.7003,2
76561198072989611,550,True,2014.0,0.5106,2
gongza8888,730,True,2014.0,0.296,2
76561198062936111,440,True,2014.0,0.7768,2
76561198055803962,440,True,2014.0,0.8439,2
76561198033081099,301520,True,2014.0,0.0,1
76561198033081099,570,True,2014.0,0.0,1
Goochie62,24960,True,2014.0,0.6369,2
76561198069172681,113200,True,2015.0,0.0,1
76561198069172681,221040,True,2014.0,-0.7506,0
76561198069172681,12210,True,2013.0,0.4055,2
goodround,42700,True,2011.0,0.7405,2
goodbuscus,630,True,2014.0,0.6369,2
76561198111206146,346110,False,2015.0,0.0,1
76561198111206146,17410,False,2015.0,-0.8737,0
76561198111206146,285900,True,2015.0,0.0,1
practicalmeme,223710,True,2013.0,-0.3818,0
practicalmeme,440,True,2012.0,-0.4767,0
practicalmeme,249050,True,2015.0,-0.4019,0
R3N2O,304930,True,2015.0,0.8422,2
R3N2O,224260,True,2014.0,0.3574,2
vexisprime,8850,True,2015.0,-0.5245,0
vexisprime,570,True,2013.0,0.8494,2
76561198033544560,550,True,2014.0,0.2905,2
76561198024315879,230410,True,2014.0,0.0,1
goonmurry,570,True,2014.0,-0.1779,0
goonmurry,1520,False,2015.0,0.0,1
goonmurry,440,True,2014.0,0.9134,2
76561198088583840,203770,False,,0.379,2
76561198088583840,22380,True,2014.0,0.8519,2
travismann,353560,True,,0.0,1
fernandobeltran,252330,True,2013.0,0.0,1
fernandobeltran,250420,True,2014.0,0.0,1
fernandobeltran,7840,True,2013.0,0.0,1
fernandobeltran,241600,True,2013.0,0.0,1
fernandobeltran,109400,True,2013.0,0.0,1
76561198061847175,298110,True,2015.0,-0.4184,0
76561198084300729,730,False,2015.0,-0.4767,0
alyssawesome,4000,True,2015.0,0.0,1
alyssawesome,282440,True,,-0.6486,0
alyssawesome,444090,True,,0.5719,2
alyssawesome,304930,True,,0.296,2
alyssawesome,368730,True,,0.5106,2
alyssawesome,730,True,,-0.5719,0
alyssawesome,207140,True,2015.0,0.2023,2
alyssawesome,24200,True,2014.0,0.4019,2
alyssawesome,440,True,2014.0,0.0,1
alyssawesome,212800,True,2014.0,0.7152,2
Joanfortes,730,True,2014.0,0.0,1
Joanfortes,570,True,2015.0,0.0,1
Joanfortes,200710,True,2015.0,0.6166,2
76561198119180365,208090,False,,-0.6381,0
76561198119180365,313160,True,,0.6428,2
76561198119180365,333930,True,,0.8737,2
76561198119180365,265630,True,2015.0,0.7397,2
76561198119180365,311910,False,,-0.3804,0
76561198064945689,440,True,2014.0,0.5106,2
76561198066685404,550,True,2013.0,0.6124,2
4234213234124,730,True,2015.0,0.4404,2
76561198078377030,440,True,2015.0,0.0,1
76561198078377030,209000,True,2015.0,0.0,1
iareafaggot,4920,True,2014.0,0.5563,2
Gottheart,221260,True,2013.0,0.9504,2
Gottheart,224460,True,2015.0,0.2357,2
Gottheart,250620,True,2014.0,0.5106,2
76561198121562788,65930,True,2014.0,0.6369,2
76561198075943492,304930,True,2014.0,0.0,1
76561198056884067,383230,True,,0.9652,2
Graffiti2DMAX,730,True,,0.8221,2
76561198027089819,440,True,2014.0,0.0,1
76561198027089819,213670,True,,0.8998,2
andyman646,205100,False,2015.0,0.048,1
GLaddy1337,263440,False,2015.0,0.5859,2
GLaddy1337,104900,False,2014.0,-0.4019,0
GLaddy1337,219150,True,2015.0,0.7269,2
GLaddy1337,241930,True,2014.0,0.9676,2
GLaddy1337,206190,True,2014.0,0.7574,2
GLaddy1337,261030,True,2014.0,0.0,1
GLaddy1337,205100,True,2013.0,0.784,2
GLaddy1337,208650,True,2015.0,-0.3818,0
GLaddy1337,374570,True,2015.0,0.6369,2
awfwfwfaefwfaw,440,True,2014.0,0.9306,2
awfwfwfaefwfaw,24200,True,2014.0,0.0,1
76561198089811970,38700,True,2015.0,0.6369,2
Global,236150,True,,0.0,1
Global,359320,True,2015.0,0.9393,2
Global,231430,True,2013.0,0.0,1
Global,2870,True,2013.0,-0.5859,0
hermitcrabman2,22380,True,2014.0,0.9348,2
hermitcrabman2,440,True,2013.0,0.9131,2
sunnyu,219890,True,2014.0,0.9949,2
ineshsiva,440,True,,0.474,2
76561198082084688,440,True,2014.0,0.7662,2
Sansthespoopyskeleton,391540,True,2015.0,0.9851,2
Sansthespoopyskeleton,214490,True,2014.0,0.4588,2
Sansthespoopyskeleton,251570,False,2014.0,0.9226,2
Sansthespoopyskeleton,111100,True,,-0.4648,0
Sansthespoopyskeleton,8190,True,2014.0,0.9022,2
Sansthespoopyskeleton,440,True,2013.0,0.9283,2
Sansthespoopyskeleton,72850,True,2013.0,0.6988,2
Kusaryuu,370150,True,2015.0,0.4173,2
jman1852,218230,True,2012.0,0.5859,2
pesterChum,4000,True,2014.0,0.3899,2
pesterChum,65930,True,2014.0,0.7003,2
pesterChum,570,True,2014.0,0.8559,2
pesterChum,208090,True,2014.0,0.9818,2
76561198087845573,304930,True,2014.0,0.9961,2
minggn3461,381210,True,,-0.7579,0
minggn3461,295110,False,,0.7889,2
minggn3461,730,True,2015.0,0.7579,2
76561198071168480,346110,True,2015.0,0.9015,2
myothernamewasalreadytaken,379720,True,,0.7111,2
myothernamewasalreadytaken,730,True,2015.0,0.6369,2
myothernamewasalreadytaken,440,True,2012.0,0.0,1
76561198055387794,221380,True,,0.0,1
GreeDLingYT,252490,True,2015.0,0.7034,2
GreeDLingYT,271590,True,,0.4588,2
GreeDLingYT,440,True,2014.0,0.4927,2
GreeDLingYT,244850,True,2015.0,0.0,1
Qualitybutthole,250900,True,2015.0,0.3384,2
Qualitybutthole,105600,True,2014.0,0.8271,2
76561198089455336,265930,True,,0.4215,2
76561198089455336,248570,False,2015.0,-0.6705,0
76561198089455336,1840,True,,0.5777,2
76561198089455336,4000,True,2015.0,0.8957,2
76561198089455336,440,True,2013.0,0.3612,2
76561198087943265,252950,True,2015.0,0.8357,2
76561198087943265,213670,True,2015.0,0.7156,2
76561198053852153,295110,True,2015.0,-0.2235,0
76561198053852153,458590,True,,-0.5106,0
76561198053852153,359050,True,,0.0,1
GreenTornadoe,250320,True,2015.0,0.1901,2
76561198106068056,620,False,2015.0,-0.5423,0
76561198106068056,400,True,2015.0,-0.2405,0
green_crayonz,4000,True,2014.0,0.5574,2
76561198028173029,73020,True,,0.7717,2
Gribil,8930,True,2014.0,0.4215,2
Griffsta,311210,False,,0.7783,2
Griffsta,291480,False,2014.0,0.4019,2
Griffsta,260430,False,,-0.3612,0
Griffsta,65980,False,,-0.4215,0
Griffsta,70000,True,2015.0,0.0,1
pearsonlikesdick,289130,True,2014.0,0.0754,2
pearsonlikesdick,221640,True,2014.0,0.0,1
pearsonlikesdick,248630,True,2013.0,0.8701,2
enricovdoliveira,252490,True,2014.0,0.0,1
deathreaperx,418340,True,2015.0,0.8491,2
76561198144940553,730,True,2015.0,0.8988,2
jakom,251630,True,,-0.6124,0
jakom,335240,True,2015.0,0.9791,2
jakom,265930,True,2015.0,0.296,2
jakom,105600,True,2013.0,0.6249,2
niallpls,319510,True,2014.0,-0.2023,0
76561198017154363,334070,True,2015.0,0.0072,1
Grizzle-_-99,437220,False,,0.5622,2
76561197989869899,503770,True,,0.0,1
76561198092347921,440,True,2013.0,0.0,1
76561198091467967,570,True,2015.0,0.3182,2
GroovyGromp,374320,True,,0.0,1
76561198072880562,113400,True,2014.0,0.3818,2
76561198051505542,105600,True,2013.0,0.5701,2
persure,314160,True,2014.0,-0.4767,0
persure,314980,True,2014.0,0.9703,2
persure,239660,True,2014.0,0.8747,2
76561198072378985,730,True,2013.0,0.9716,2
76561198045402323,306830,False,2014.0,0.5267,2
76561198045402323,302510,True,2015.0,0.5927,2
gryphon556,222880,True,2015.0,-0.987,0
gryphon556,218620,True,2013.0,0.6003,2
76561198074736789,227940,True,2014.0,0.3724,2
76561198069580458,221100,False,2015.0,-0.7351,0
76561198047263762,49520,True,2013.0,0.4404,2
76561198076090519,113200,True,2014.0,0.6666,2
76561198062692959,730,True,2013.0,0.6249,2
76561198046476374,238240,True,2014.0,0.9392,2
76561198046476374,105600,True,2015.0,0.8173,2
76561198050514366,107410,True,,-0.6908,0
76561198050514366,229870,False,2014.0,0.9245,2
76561198050514366,4000,True,,0.4404,2
GuffPapp,243870,False,2015.0,0.8479,2
GuffPapp,223710,False,2015.0,-0.8922,0
Fyuushi,440,True,2014.0,0.8279,2
Gui123Sparda,200260,True,2014.0,0.0,1
Gui123Sparda,205100,True,2013.0,0.0,1
76561197993494697,45760,True,2015.0,0.8073,2
guiote_Br,730,True,,0.0,1
76561198084127598,224260,True,2014.0,0.4215,2
gui_takashi,730,True,,0.0,1
guitarmageddon,236390,True,2014.0,0.9259,2
76561198068880846,730,True,,0.0,1
76561198059711556,218620,True,2015.0,0.0,1
76561198059711556,8930,True,,0.5859,2
76561198059711556,238960,True,2014.0,0.6741,2
jamesreesonswingspanis6ft,322330,True,2014.0,-0.5106,0
76561198131512468,252490,False,2015.0,-0.3412,0
76561198076946820,440,True,2014.0,0.7171,2
Donaeman,292030,True,2015.0,0.8934,2
Donaeman,377160,True,2015.0,0.9766,2
gunman0007,47870,True,2012.0,0.9851,2
gunman0007,40800,True,2011.0,0.8668,2
gunman0007,4000,True,2011.0,0.8555,2
GrotesqueGOD,730,True,2015.0,0.7351,2
GrotesqueGOD,310370,True,2015.0,0.4754,2
GrotesqueGOD,389570,True,2015.0,0.5106,2
GrotesqueGOD,338170,True,2015.0,0.659,2
GrotesqueGOD,374570,True,2015.0,0.7564,2
GrotesqueGOD,238960,True,2014.0,0.6249,2
76561198058650367,230410,True,2014.0,0.4767,2
GunnerAvengedSevenfold,440,True,2015.0,0.296,2
76561198103157285,275850,False,,0.0,1
76561198072830667,319630,True,,0.9928,2
76561198015454441,327090,True,,0.9325,2
76561198057309239,377160,True,2015.0,0.0,1
76561198082401956,218230,True,2014.0,0.7906,2
76561198041217847,219890,True,2014.0,-0.5267,0
76561198041217847,238320,True,2014.0,0.0,1
76561198041217847,221910,True,2014.0,0.0,1
76561198041217847,211420,True,2013.0,0.0,1
78930193761,440,True,,0.8934,2
guy47b,4000,True,2014.0,0.0,1
76561198042359407,113200,True,2014.0,0.0,1
76561198074642074,230410,True,2014.0,0.9473,2
gwayne,329010,True,2014.0,-0.7067,0
gwayne,203770,True,2012.0,0.3071,2
gwayne,236850,True,2014.0,0.807,2
gwayne,49520,True,2014.0,0.9382,2
aomaom29,440,True,2013.0,0.5859,2
76561198050757560,369400,False,2015.0,-0.296,0
savageh,366440,True,,0.9848,2
HMPatu,319090,False,2014.0,0.8654,2
HMPatu,49520,True,2013.0,0.8439,2
HMPatu,261640,True,2014.0,0.8408,2
HMPatu,237930,True,2014.0,0.9806,2
HMPatu,200510,True,2014.0,0.9735,2
HMPatu,289881,False,2014.0,-0.8415,0
reaperofsouls6482,8870,True,2014.0,0.8748,2
reaperofsouls6482,7670,True,2014.0,0.9016,2
tommy11,311210,True,2015.0,0.9232,2
tommy11,4000,True,2014.0,0.7405,2
tommy11,236390,True,2014.0,0.0,1
tommy11,251570,False,2015.0,-0.6776,0
tommy11,240,True,2014.0,0.8814,2
76561198083594288,4000,True,2013.0,0.9626,2
76561198083594288,220200,True,2014.0,0.816,2
76561198083594288,236390,True,2015.0,0.4019,2
76561198083594288,294160,True,2014.0,0.636,2
booza473,440,True,2014.0,0.2714,2
76561198051382516,440,True,2014.0,0.8264,2
76561198043956328,730,True,2014.0,0.6249,2
76561197969812413,37000,True,2015.0,0.765,2
76561197969812413,25990,True,2015.0,0.8271,2
76561197969812413,225840,True,,-0.5216,0
76561197969812413,335670,True,,-0.7096,0
76561197969812413,630,True,2014.0,0.7383,2
76561197969812413,379310,True,,0.2748,2
76561197969812413,211420,True,2014.0,0.5859,2
76561197969812413,108710,True,2014.0,0.0,1
HailStorm72,402840,True,2015.0,0.765,2
haimundo,252950,True,,0.4927,2
76561198082418196,6860,True,,-0.0516,0
76561198082418196,388520,False,2015.0,0.0,1
76561198082418196,265930,True,2014.0,0.0,1
76561198082418196,4000,True,2013.0,0.9186,2
Liam-0452501909,265930,True,2015.0,0.8481,2
76561198050174957,211420,True,2015.0,0.0,1
76561198025563666,730,True,2013.0,0.4215,2
BurgerStab,347830,True,,0.0,1
BurgerStab,387340,True,,0.6622,2
BurgerStab,353270,True,2015.0,0.0,1
BurgerStab,351710,True,2015.0,0.25,2
BurgerStab,218620,True,2015.0,0.6369,2
BurgerStab,415480,False,,-0.9259,0
BurgerStab,282900,True,2015.0,0.984,2
BurgerStab,440,True,2012.0,0.296,2
76561198088541644,331470,False,,0.9655,2
76561198064849762,207140,True,2015.0,0.4404,2
76561198064849762,351640,True,,0.9393,2
76561198061286579,251060,True,2014.0,-0.0274,1
76561198061286579,204880,True,,0.9601,2
76561198061286579,8930,True,,0.9001,2
76561198061286579,222750,True,2013.0,0.8481,2
76561198061286579,58610,True,2013.0,0.4019,2
MrChowder90,440,True,2013.0,0.6369,2
blankv15,320300,True,2015.0,0.9059,2
blankv15,12210,True,2014.0,0.6697,2
blankv15,298110,True,,0.9588,2
asnnerd,201810,True,2014.0,-0.5975,0
asnnerd,730,True,2013.0,0.4003,2
asnnerd,440,True,2013.0,0.8583,2
asnnerd,240,True,2013.0,-0.2312,0
76561198038259170,239840,True,2014.0,0.9879,2
imlilacandproud,730,True,2014.0,0.5106,2
76561198084846677,218620,True,2014.0,0.9876,2
76561198084846677,208090,True,2014.0,0.6327,2
76561198084846677,440,True,2014.0,0.8176,2
76561198047210840,213610,True,,-0.5719,0
76561198047210840,200510,True,2015.0,0.5719,2
76561198047210840,417860,True,2015.0,-0.4939,0
76561198047210840,211420,True,2015.0,-0.3182,0
76561198047210840,107100,True,2015.0,0.9231,2
76561198047210840,205100,True,2015.0,0.9322,2
76561198047210840,201790,True,2013.0,0.5994,2
76561198037839582,570,True,2014.0,0.6597,2
76561198037839582,230410,True,2013.0,0.6369,2
munchies12,251990,True,2014.0,0.9381,2
HadesXpress,570,True,2014.0,0.6,2
76561198086028360,550,True,2015.0,0.1613,2
divienne,230410,True,,0.3412,2
divienne,99900,True,2013.0,0.5759,2
76561198051272874,17500,True,2015.0,-0.7351,0
localgod,238960,True,2013.0,0.5719,2
localgod,218230,True,2013.0,0.8496,2
76561198066730781,49520,True,2014.0,-0.5622,0
76561198049556885,730,True,2014.0,0.6786,2
76561198049556885,239220,True,2014.0,0.8012,2
76561198049230048,252490,True,2015.0,0.0,1
hanroo,232430,True,2013.0,0.8719,2
76561198007070577,219640,True,,0.1531,2
end978,292030,True,2015.0,0.87,2
end978,378642,True,2015.0,0.8988,2
end978,34330,False,,0.9552,2
76561198006606435,209000,True,2014.0,0.9349,2
76561198041283043,225080,True,2014.0,0.7397,2
76561198041283043,239030,True,2014.0,0.5423,2
76561198041283043,44350,True,2013.0,0.3126,2
ad1h53mech,265930,True,2014.0,0.5106,2
ad1h53mech,263760,True,2014.0,0.7482,2
76561198080748313,313120,True,2015.0,0.0,1
76561198080748313,393380,True,,-0.6114,0
76561198080748313,209160,True,2014.0,0.0,1
76561198080748313,50300,True,2015.0,0.6933,2
76561198080748313,12210,False,2014.0,0.2584,2
76561198080748313,258520,True,2014.0,0.6369,2
76561198080748313,107410,True,2014.0,0.0,1
76561198080748313,224260,True,2014.0,-0.8103,0
76561198080748313,221100,True,2013.0,0.4,2
76561198080748313,4000,True,2013.0,0.5106,2
76561198070635741,20900,True,,0.9461,2
HappyHouseGnome,107410,True,2014.0,0.9473,2
76561198064122435,440,True,2014.0,0.34,2
HappyPrime,224460,True,2015.0,0.9407,2
HappyPrime,280740,False,2014.0,0.7299,2
HAPPYYYY,381210,True,,0.0,1
HAPPYYYY,333930,True,2015.0,0.0,1
TheJuanAnd0nly,311210,False,,0.7645,2
TheJuanAnd0nly,286040,True,2015.0,0.6868,2
kinG_Jason7,105600,True,2015.0,0.6588,2
76561198134680751,730,True,2015.0,0.6249,2
MickeyDeez,218620,True,2014.0,-0.7184,0
MickeyDeez,261110,False,2015.0,0.765,2
NIPtoogood,730,True,2014.0,0.4019,2
NIPtoogood,440,True,2015.0,0.0,1
NIPtoogood,319510,True,2014.0,-0.5367,0
NIPtoogood,620,True,2012.0,0.9042,2
danny065,206210,True,2015.0,0.7953,2
danny065,212180,True,2015.0,0.8006,2
danny065,300,True,2012.0,0.6114,2
76561198059187930,212800,True,2014.0,0.0129,1
76561198059187930,17080,True,2013.0,0.0,1
76561198077109500,440,True,,-0.4939,0
76561198077109500,322170,True,,0.0,1
76561198077109500,221910,True,2015.0,0.0,1
76561198096223608,218620,True,2014.0,0.6588,2
76561198096223608,48700,True,,0.0,1
harambetheking,730,True,2015.0,0.0,1
76561198152308479,730,True,2015.0,0.5974,2
76561198152308479,440,True,2014.0,0.5859,2
76561198157987157,570,True,2015.0,0.1372,2
Parappatherapperisbest,259080,True,2014.0,0.9362,2
Parappatherapperisbest,391540,True,2015.0,-0.5423,0
Parappatherapperisbest,319140,True,2015.0,0.836,2
Parappatherapperisbest,243470,True,2015.0,0.9061,2
Parappatherapperisbest,207140,True,2014.0,0.6249,2
Parappatherapperisbest,265930,True,2014.0,0.8753,2
Parappatherapperisbest,238460,True,2014.0,0.7959,2
Parappatherapperisbest,8190,True,2014.0,0.9933,2
Parappatherapperisbest,4000,True,2014.0,0.9788,2
Parappatherapperisbest,440,True,2013.0,0.9804,2
76561198073811740,65980,True,2014.0,0.4404,2
76561198034923542,4000,True,2013.0,0.2263,2
76561198079828878,570,True,2014.0,0.7397,2
DisIsHardCore,403860,True,,0.8353,2
DisIsHardCore,218620,True,2015.0,0.9582,2
DisIsHardCore,208090,True,2014.0,0.7574,2
decmonk,275850,False,,0.6361,2
decmonk,395140,True,,0.0,1
decmonk,730,True,2015.0,0.9181,2
decmonk,235460,True,2014.0,0.4404,2
76561198119416277,239120,True,2014.0,0.9782,2
76561198119416277,274190,True,2014.0,0.4215,2
76561198119416277,237740,True,2014.0,-0.5673,0
76561198119416277,39140,True,2014.0,0.5574,2
taconic,427520,True,,0.4939,2
taconic,236430,True,2014.0,0.0,1
taconic,261030,True,2013.0,0.0,1
taconic,268500,True,,-0.4019,0
taconic,207610,True,2013.0,0.5789,2
taconic,218620,True,2013.0,-0.3818,0
walrusnipples,239160,True,2014.0,0.714,2
walrusnipples,9450,True,2015.0,0.0,1
weeeeeeeeeeed,570,True,2015.0,0.6369,2
Packmanman,242760,True,2014.0,0.937,2
76561198032536626,342200,True,2015.0,0.8796,2
NaKNH4NO3CH3COOH,98600,True,2014.0,0.0,1
76561198087375527,440,True,2014.0,0.0,1
76561198062243753,304930,True,2014.0,0.4215,2
Pheress,230410,True,2014.0,-0.6535,0
Pheress,570,True,2014.0,0.9732,2
harrald,440,True,2014.0,0.8126,2
76561198091590393,107410,True,2014.0,0.6369,2
76561198068939723,252490,True,2015.0,-0.8016,0
76561198068939723,730,False,2015.0,-0.8555,0
76561198035533544,381210,True,,0.8541,2
76561198034664008,319630,False,2015.0,0.3252,2
76561198071324590,252490,False,2015.0,0.8294,2
HarisYusuf,252950,True,2015.0,0.8829,2
h-glee,200510,True,2014.0,0.9015,2
h-glee,107100,True,2014.0,0.9565,2
h-glee,255370,False,2014.0,0.5984,2
h-glee,55230,True,2012.0,0.0,1
DarkPulse_ChCh,201790,True,2015.0,0.5859,2
DarkPulse_ChCh,218620,True,2015.0,0.6665,2
getMemMeED,301520,False,2014.0,-0.4767,0
getMemMeED,204300,True,2014.0,-0.1107,0
getMemMeED,4000,True,2014.0,0.6239,2
getMemMeED,8930,True,2014.0,0.0,1
76561198081503737,280790,True,2015.0,0.0,1
76561198085383067,239220,True,2014.0,0.4215,2
syluxe,51100,False,2013.0,-0.5432,0
Hatixon,218620,False,2015.0,-0.6597,0
Hatixon,274940,True,2014.0,0.9497,2
Hatixon,413150,True,,0.0,1
Hatixon,346110,True,2015.0,-0.6562,0
Hatixon,270850,True,2015.0,0.8765,2
Hatixon,213670,True,2015.0,-0.296,0
Pete14081,313740,True,2014.0,0.4404,2
76561197993210440,250110,True,2015.0,0.9809,2
76561198059572487,730,True,2015.0,0.0,1
76561198083950687,418340,True,,0.9806,2
tarooo_xd,360940,False,2015.0,0.5606,2
tarooo_xd,730,True,2015.0,-0.0173,1
76561198066051722,299860,True,2014.0,-0.2222,0
76561198066051722,310370,True,2015.0,0.0,1
76561198066051722,242860,True,2014.0,0.7964,2
76561198066051722,4000,True,2014.0,0.3658,2
XcentriK,252950,True,2015.0,0.9521,2
XcentriK,254440,True,2014.0,0.0,1
chaoswrecker889,209000,True,,0.9905,2
chaoswrecker889,383080,True,,0.8588,2
chaoswrecker889,209870,True,2015.0,0.2512,2
76561198153975662,301520,True,2015.0,0.9731,2
thebigchiklis,221100,True,2013.0,0.0,1
thebigchiklis,218820,False,2014.0,-0.9501,0
thebigchiklis,386360,True,2015.0,0.0,1
HaxterWTF,214950,True,2014.0,-0.4939,0
HaxterWTF,203770,True,2015.0,0.6739,2
ccmmpp,270550,True,2014.0,0.7034,2
76561198044831412,295110,True,2015.0,0.0,1
76561198044831412,221100,True,2014.0,0.0,1
HaydOS_,322170,True,,-0.9286,0
HaydOS_,220,True,2014.0,0.2732,2
HaydOS_,440,True,2015.0,0.296,2
HaydOS_,400,True,2014.0,-0.296,0
HaydOS_,271590,True,,-0.3544,0
Haydosnub,22380,True,2014.0,0.0,1
Haydosnub,12900,True,2013.0,0.9569,2
Haydosnub,252150,True,2014.0,0.6908,2
Haydosnub,206440,True,,0.2598,2
Haydosnub,219150,True,2013.0,0.9824,2
76561198068811202,730,True,2015.0,-0.0404,0
Hayz93,238320,True,2015.0,0.6249,2
DogHog,730,True,2015.0,-0.5526,0
DogHog,346900,True,2015.0,0.3612,2
HazardousRusty,250600,True,,-0.6289,0
HazardousRusty,393420,True,2015.0,-0.8634,0
HazardousRusty,730,False,2015.0,-0.8562,0
HazardousRusty,253030,True,2015.0,0.9022,2
HazardousRusty,252490,False,2015.0,0.758,2
hazegaminghd2014,730,True,2014.0,0.9236,2
HaZeFaMe,367120,True,2015.0,0.4019,2
HaZeFaMe,271590,True,2015.0,0.9481,2
HaZeFaMe,51100,True,2015.0,-0.8402,0
HaZeFaMe,440,True,2015.0,0.0,1
Hazgrid,265930,True,2014.0,0.9194,2
Hazgrid,8190,True,2014.0,0.5972,2
Hazgrid,206420,True,2014.0,0.7033,2
Hazgrid,259080,True,2013.0,0.743,2
Hazgrid,219740,True,2013.0,0.4927,2
Hazgrid,205100,True,2012.0,0.8997,2
Hazgrid,440,True,2011.0,0.8658,2
Hazgrid,620,True,2011.0,0.6369,2
hazz2468,299360,True,2014.0,0.6249,2
hazz2468,311870,True,2015.0,0.6249,2
hazz2468,219830,True,2015.0,0.871,2
bigHAZZApreb,730,True,2015.0,-0.0439,0
76561197982685987,288160,True,,0.8519,2
76561197982685987,221540,True,2015.0,0.9203,2
76561197982685987,440,True,2014.0,0.4994,2
76561197982685987,286080,True,2014.0,0.9291,2
76561197982685987,221380,False,2014.0,-0.9948,0
76561197982685987,22370,False,2014.0,-0.9158,0
76561197982685987,205100,True,2013.0,0.9796,2
76561197982685987,203810,True,2013.0,0.8219,2
76561198079033308,242680,True,2015.0,0.886,2
ultimatefaggotwow,440,True,2014.0,0.8357,2
ultimatefaggotwow,381210,True,,-0.9022,0
ultimatefaggotwow,224540,False,2015.0,0.25,2
ultimatefaggotwow,218620,True,2014.0,0.0,1
ultimatefaggotwow,204300,True,2014.0,0.0,1
ultimatefaggotwow,321360,True,,0.4019,2
ultimatefaggotwow,570,False,,0.0,1
ultimatefaggotwow,299360,False,,-0.5324,0
ultimatefaggotwow,273350,True,2015.0,0.6369,2
792149214942194912,221100,True,2014.0,0.0,1
792149214942194912,218060,False,2014.0,0.0,1
ZECOWPOCALYPSEHAZSTARTEDZ,301520,False,,-0.39,0
ZECOWPOCALYPSEHAZSTARTEDZ,440,True,2014.0,-0.3111,0
76561198043451293,220,True,2012.0,0.6249,2
76561198075452263,304050,True,2015.0,0.9062,2
76561198075452263,238430,True,2014.0,0.7713,2
76561198075452263,304930,True,2014.0,-0.1531,0
76561198075452263,730,True,2014.0,0.4404,2
76561198054427227,570,True,2014.0,0.7843,2
carlosjames64,475990,False,,-0.8399,0
carlosjames64,107410,True,2015.0,0.0,1
carlosjames64,365450,True,,0.0,1
carlosjames64,203160,True,2014.0,0.9245,2
Headlessone,449140,True,,0.6249,2
Headlessone,243470,False,2015.0,-0.6956,0
Headlessone,208090,True,2014.0,0.5859,2
headshotboom,570,True,2013.0,0.8846,2
bertil399,41070,True,2014.0,0.296,2
bertil399,47890,True,2014.0,0.0,1
bertil399,213670,True,2014.0,0.5707,2
bertil399,44350,True,2013.0,0.8625,2
bertil399,236390,False,,0.5106,2
bertil399,245470,True,2014.0,0.02,1
bertil399,370240,True,,0.296,2
HeardTangent,105600,True,2015.0,0.6249,2
76561198011766768,209870,True,2013.0,0.0,1
joeniel,440,True,2013.0,0.8503,2
heavybinary,211400,True,,0.7692,2
heavybinary,214490,False,,-0.4495,0
yashitya,209000,True,,0.2846,2
76561198075565282,427100,True,,0.8523,2
76561198075565282,252530,True,2014.0,0.989,2
76561198075565282,424590,False,,-0.1744,0
76561197997197174,397340,False,,0.0,1
76561197997197174,333950,False,2015.0,0.0,1
76561197997197174,346010,True,2015.0,-0.7351,0
76561197997197174,220200,True,2014.0,0.0,1
76561197997197174,202170,True,2013.0,0.2467,2
76561197997197174,630,True,2013.0,0.8625,2
76561197997197174,72850,True,2013.0,0.9233,2
76561198072916829,730,True,,0.296,2
